# col1   col2      col3     col4      col5     col6      col7     col8      col9     col10     col11    col12     col13    col14     col15    col16     col17    col18     col19    col20     col21    col22     col23    col24     col25    col26   col27   col28   col29   col30   col31   col32   col33   col34   col35   col36   col37    col38     col39    col40     col41    col42     col43    col44     col45    col46     col47    col48     col49    col50     col51    col52     col53    col54     col55    col56     col57    col58     col59    col60     col61    col62   col63   col64   col65   col66     col67    col68      col69    col70              col71                 col72              col73                 col74              col75                 col76              col77                 col78   col79   col80   col81   col82   col83   col84   col85   col86   col87   col88   col89   col90   col91   col92   col93   col94   col95   col96              col97      col98              col99      col164   col161    col162      col163     col100           
  69     21.9143   0.0127   21.5604   0.0126   21.2502   0.0092   21.7744   0.0113   21.3057   0.0094   -99.9     -99.9    20.7647   0.0078   20.1337   0.0065   19.8854   0.0077   19.4833   0.0506   19.4917   0.0063   21.1467   0.0201   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0293   22.1123   0.0168   21.8638   0.0152   21.6103   0.011    21.6045   0.0132   21.5466   0.0106   21.3201   0.0113   21.3688   0.0098   20.9876   0.0096   21.1563   0.0103   21.2107   0.0092   21.1482   0.0090   20.9479   0.0094   -99.9   -99.9   -99.9   -99.9   21.185    0.0125   -99.8315   0.0090   18.8840448967957   0.0020213362537328    18.7958295458806   0.0023419769132364    18.5164427562685   0.00611148433982805   18.3217937916456   0.0106092175156312    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   23.4958065190983   0.058019   21.9388063368983   0.023081   0.982    960494    150.42223   2.175392   422484121489375  
  72     23.4007   0.0308   22.6592   0.0251   22.4724   0.0196   22.8395   0.0231   22.5849   0.0215   22.1946   0.0171   21.6377   0.0152   21.4372   0.0125   21.0281   0.0212   21.0728   0.1869   20.7092   0.0178   22.2319   0.0563   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0615   22.1899   0.0179   23.1231   0.0304   22.9346   0.0264   23.0519   0.0293   22.4762   0.0203   22.6442   0.0232   22.5406   0.0223   22.2315   0.0188   22.378    0.0195   22.3287   0.0206   22.3223   0.0217   21.9913   0.0167   -99.9   -99.9   -99.9   -99.9   22.3633   0.0283   -99.8315   0.0172   20.8458909190562   0.00719938108032208   20.7444539352804   0.0103676390689032    20.4600104607546   0.0362395106787978    19.772912114186    0.0415983646060833    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.475    1230594   150.09154   2.399079   271656423423     
  75     26.042    0.114    24.3218   0.0464   24.5956   0.0479   24.8523   0.0436   24.6753   0.0496   24.5626   0.0486   24.351    0.085    23.6867   0.0671   22.3522   0.0552   21.8904   0.4125   21.657    0.0303   24.4511   0.5015   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.4104   24.974    0.1076   25.7213   0.2123   23.4264   0.0295   23.8604   0.0508   25.4901   0.1174   24.5978   0.0878   24.1516   0.0512   24.2677   0.072    24.3723   0.0699   24.6374   0.0807   24.5599   0.0827   24.5253   0.0966   -99.9   -99.9   -99.9   -99.9   24.5247   0.1637   -99.8315   0.0865   21.3627361582041   0.0104061414383373    20.720075059224    0.0102932016194814    19.8248628032905   0.0190127586218743    18.6896963876109   0.0153437133075828    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       3.029    1199858   150.24778   2.442154   281746633134079  
  84     23.5063   0.0314   23.1954   0.0318   23.0294   0.0254   23.3454   0.0262   23.1394   0.0266   22.6858   0.0211   22.1955   0.0213   22.0063   0.0162   21.1839   0.0239   20.7861   0.1336   20.7385   0.0161   22.7325   0.0698   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1124   23.4601   0.0368   23.3806   0.0357   23.0098   0.0294   23.2253   0.0341   23.606    0.0417   23.1178   0.031    23.3727   0.0391   22.9768   0.0291   22.8046   0.0254   22.8698   0.0313   22.6414   0.0284   22.5097   0.0222   -99.9   -99.9   -99.9   -99.9   22.8679   0.0437   -99.8315   0.023    20.1469890027061   0.00429339420843335   19.9070033723114   0.00544937416823459   19.6909225712659   0.0173563144899121    19.7621482449831   0.0416704225081548    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.101    994021    150.08438   2.290489   281746633134079  
  90     21.927    0.0148   21.556    0.0144   21.8186   0.0138   21.96     0.0137   22.011    0.0151   21.7226   0.0129   21.6551   0.0153   21.6804   0.0168   21.1533   0.0217   21.229    0.1964   20.7379   0.0163   21.7729   0.0472   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0437   22.2217   0.0187   21.527    0.0128   21.9411   0.016    22.1209   0.0174   22.1947   0.0181   22.1266   0.0183   21.9943   0.0171   21.821    0.0159   21.8257   0.0149   21.7359   0.0152   21.8541   0.0169   21.3886   0.0121   -99.9   -99.9   -99.9   -99.9   21.8213   0.021    -99.8315   0.0118   20.0244276501751   0.00473561076438102   19.7756264862239   0.00559150786217912   19.5461623630768   0.0168266348980816    19.5748315028855   0.0376374772190691    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.7489776033673   0.122353   1.932    1206080   150.28482   2.395048   422484121489407  
  94     19.7788   0.0052   19.5145   0.0054   19.5319   0.0046   19.7083   0.0049   19.6442   0.0049   -99.9     -99.9    19.3751   0.0043   19.7002   0.0053   19.5241   0.0065   19.4808   0.0424   19.3354   0.0060   19.396    0.0063   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0139   19.4434   0.0046   19.7834   0.0054   19.7001   0.0051   19.7496   0.0053   19.4982   0.0046   19.8107   0.0055   19.7018   0.0051   19.3797   0.0044   19.5162   0.0047   19.5496   0.0047   19.3101   0.0042   19.4315   0.0045   -99.9   -99.9   -99.9   -99.9   19.5451   0.0052   -99.8315   0.0045   18.5530518009591   0.00207391474216011   18.0553482823916   0.0017077969560804    17.5367778289762   0.00384786806621536   17.1523701867615   0.00427764177973327   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      21.4997523964023   0.041353   1.795    1205351   150.30956   2.399147   422484121489375  
  100    23.738    0.0531   23.9905   0.0671   23.9782   0.0606   23.8722   0.0609   23.5284   0.0462   22.8973   0.0337   22.6456   0.048    22.5592   0.0293   21.8429   0.0367   21.6819   0.2656   21.3196   0.0253   22.8327   0.2379   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.2433   24.1151   0.0532   24.0253   0.0531   23.7282   0.0431   23.7211   0.0445   23.9785   0.049    23.681    0.0433   23.4161   0.0363   23.1278   0.0303   23.0157   0.0275   22.99     0.0304   23.2395   0.0367   22.9532   0.0289   -99.9   -99.9   -99.9   -99.9   23.0416   0.0456   -99.8315   0.0435   20.8536607679626   0.00719628758359199   20.6478578638717   0.0093416456894617    20.5580060886078   0.0357979098642965    20.724948474652    0.0976079893676703    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       1.59     1210176   150.34103   2.367181   281746633134079  
  103    24.4449   0.0388   24.3075   0.0406   24.3184   0.0359   24.6857   0.0429   24.1067   0.0319   23.8045   0.0276   23.5941   0.0401   22.9313   0.0387   21.6066   0.0292   21.6673   0.4528   21.1895   0.0227   23.9076   0.2216   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.144    24.9229   0.1205   24.3889   0.084    24.6645   0.0806   24.7819   0.1234   24.4498   0.0665   24.4752   0.0965   23.9587   0.0509   23.0471   0.033    23.7542   0.0513   23.951    0.0615   23.8426   0.0614   23.6562   0.0546   -99.9   -99.9   -99.9   -99.9   23.7094   0.0989   -99.8315   0.0454   20.6784424529217   0.00681223633043733   20.5132525917522   0.00904371810639069   20.698636604367    0.0464661218582538    20.2463399705092   0.0678092400449256    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.7523840863973   0.124612   1.433    1198089   150.2899    2.454858   281746633134079  
  107    24.9374   0.0608   24.5869   0.0569   24.5545   0.0505   24.8336   0.0545   24.4222   0.0463   24.1649   0.0421   23.7022   0.057    23.0749   0.034    21.7354   0.0337   21.1684   0.2386   20.9813   0.0193   24.0957   0.2881   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3189   24.7503   0.0857   25.1213   0.1203   24.7782   0.0785   24.7442   0.0994   24.7686   0.075    24.5244   0.0862   24.4687   0.0671   24.0816   0.0662   24.0851   0.0601   24.2388   0.0679   24.2194   0.0666   23.9779   0.0619   -99.9   -99.9   -99.9   -99.9   24.377    0.1489   -99.8315   0.0615   19.4924286100666   0.00280736667708745   18.7836052744688   0.00252295319491097   18.1800402098703   0.00495022162212145   17.6459539408953   0.00670432167026519   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.315    1485670   150.051     2.493853   281746633134079  
  108    21.1293   0.0092   20.9312   0.0098   20.9814   0.0084   21.1903   0.0086   20.8907   0.0081   -99.9     -99.9    20.8376   0.0084   20.6961   0.0084   20.0574   0.0090   19.9249   0.0789   19.8005   0.0078   20.8204   0.0148   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0296   20.9458   0.0094   21.2132   0.0107   21.2654   0.0089   21.1959   0.0107   21.1429   0.0083   20.9966   0.0096   20.6739   0.0067   20.4933   0.0075   20.8204   0.0088   20.938    0.0076   20.879    0.0074   20.8792   0.0093   -99.9   -99.9   -99.9   -99.9   20.8842   0.0108   -99.8315   0.0086   18.8214200880094   0.00178360526181491   18.3105173203911   0.00182022942341279   17.8949090616107   0.00373555286896824   17.4600620600678   0.00522600029961061   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   23.0087813725093   0.038608   21.6850385037093   0.023383   1.253    1487987   150.05869   2.477427   422484121489375  
  112    19.5184   0.0041   19.0998   0.0040   19.1758   0.0035   19.4317   0.0038   19.1615   0.0035   -99.9     -99.9    19.3112   0.0038   19.5943   0.0048   19.0046   0.0047   19.1309   0.0384   19.3004   0.0057   19.1401   0.0043   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9    19.3974   0.0045   19.4593   0.0046   19.4239   0.0044   19.4631   0.0046   19.4496   0.0045   19.2443   0.0042   19.2477   0.0041   18.8942   0.0035   19.1771   0.0040   19.1884   0.0039   19.2725   0.0041   19.173    0.0040   -99.9   -99.9   -99.9   -99.9   19.2258   0.0043   -99.8315   0.0037   18.3121995575241   0.00173585505962505   17.7697979404495   0.00140925158942973   17.3298835516792   0.002991221842295     16.9561255381224   0.00342255958618155   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   23.6688745679423   0.072307   19.3830225193423   0.015581   1.319    1456165   150.10267   2.530294   422484121489375  
  113    22.8997   0.0255   20.8366   0.0111   20.0412   0.0065   21.0355   0.0083   20.2293   0.0071   -99.9     -99.9    20.0304   0.0066   19.9452   0.0057   19.7398   0.0071   19.9064   0.0803   19.716    0.0071   20.0349   0.0124   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0223   21.3012   0.0115   20.7499   0.0086   20.9162   0.0089   20.7018   0.0084   19.9428   0.0056   20.438    0.0074   20.1849   0.0063   19.7259   0.0052   20.1029   0.0062   20.1363   0.0062   20.1176   0.0062   19.925    0.0057   -99.9   -99.9   -99.9   -99.9   20.1691   0.0071   -99.8315   0.0065   19.9852499218687   0.00372617398769107   19.8484945797396   0.00478731860721657   19.510989339126    0.0141998427007919    18.7870902832462   0.0166212078648687    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      3.333    1463661   150.20885   2.481935   281746633134047  
  114    25.177    0.0685   24.783    0.0638   24.6845   0.0556   25.0339   0.064    24.472    0.0482   23.8968   0.0359   22.998    0.0341   22.5249   0.0235   21.5948   0.0327   21.3245   0.2927   21.2715   0.0245   23.8698   0.2399   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.2192   25.218    0.1344   25.0711   0.1248   24.967    0.0885   24.7937   0.1133   24.8203   0.0772   24.7652   0.1061   24.4841   0.0703   23.9255   0.0607   23.9624   0.0553   24.2012   0.0653   24.0564   0.0595   23.6262   0.0504   -99.9   -99.9   -99.9   -99.9   24.0909   0.1233   -99.8315   0.051    20.2937576850857   0.0052642146234874    19.7704777475311   0.00468168866750376   19.2607682795204   0.0132946399786232    18.6615488997622   0.0154706545938574    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.321    1457297   150.13232   2.5233     281746633134079  
  116    24.322    0.047    23.361    0.0351   22.7993   0.0233   23.4515   0.0369   22.0413   0.0155   21.2354   0.0102   20.9016   0.0104   20.4284   0.0075   19.9278   0.0084   19.6738   0.0657   19.66     0.0071   21.204    0.0249   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0387   23.9861   0.0538   23.6664   0.0438   23.0823   0.0255   23.1032   0.0316   22.9051   0.0227   22.7029   0.0244   22.149    0.0154   21.3677   0.0119   21.4314   0.0119   21.4704   0.0111   21.5177   0.0113   21.0383   0.01     -99.9   -99.9   -99.9   -99.9   21.4485   0.0153   -99.8315   0.0106   19.981647489038    0.00364451382513311   20.1720227900769   0.00765580209476031   20.0973256609265   0.0238727375250378    20.3154796888729   0.0849463440294582    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      0.502    1450142   150.17132   2.564058   281746633134079  
  119    21.8027   0.0127   21.3876   0.0121   21.5943   0.0113   21.7991   0.0124   21.4455   0.0105   -99.9     -99.9    21.2969   0.0116   21.3572   0.0132   20.8551   0.016    20.7321   0.1626   21.118    0.0211   21.2897   0.0306   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0379   21.7913   0.0146   21.8275   0.0152   21.6638   0.0146   21.8988   0.0178   21.8179   0.0156   21.6676   0.0141   21.4458   0.0136   21.2641   0.0115   21.066    0.0101   21.3768   0.0139   21.5646   0.0156   21.1891   0.0112   -99.9   -99.9   -99.9   -99.9   21.1867   0.0138   -99.8315   0.0115   20.508136800392    0.0059567873607819    20.0264092620565   0.0054594488430972    19.4748272782067   0.0153094235948661    19.0857232924135   0.0217833361898895    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.495    1435389   150.29972   2.506918   271656423391     
  120    25.5876   0.0647   24.8003   0.0472   24.0569   0.0276   24.9334   0.0446   23.9224   0.0254   23.4322   0.0199   23.0391   0.0218   21.8403   0.0218   21.5538   0.031    21.0664   0.2116   21.1722   0.0222   23.435    0.1239   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1064   25.4462   0.1754   25.0296   0.1453   24.6247   0.0523   24.4699   0.0991   24.5254   0.0476   23.8226   0.0551   24.0309   0.0385   23.0948   0.0342   23.5283   0.043    23.4722   0.0293   23.4774   0.0295   23.0586   0.0334   -99.9   -99.9   -99.9   -99.9   23.7026   0.0948   -99.8315   0.0292   20.4247082631748   0.00521485964443501   20.2187009738086   0.00671383591383917   19.8640124231863   0.0197586698656413    19.60797104052     0.0380071755876452    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.001    1429367   150.32377   2.552618   281746633134079  
  125    -99.0     -99.0    -99.0     -99.0    -99.0     -99.0    -99.0     -99.0    -99.9     -99.9    24.0808   0.0705   23.3667   0.0968   25.347    0.2661   23.3115   0.1491   22.5796   0.9422   22.6724   0.0894   -99.9     -99.9    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.6499   -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    -99.9     -99.9    26.9407   0.8228   26.7416   0.5857   26.3575   0.5918   24.1683   0.0707   23.84     0.0595   -99.9   -99.9   -99.9   -99.9   -99.9     -99.9    -99.8315   0.0797   23.00085661708     0.0454661157297083    22.4895334289084   0.0468027813112       26.4343448874227   7.95842736973212      22.7045188506729   0.620006903076554     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      5.441    1448618   150.21497   2.582674   267328161775     
  128    21.3868   0.0088   20.7859   0.0078   20.9092   0.0069   21.2938   0.0093   20.7407   0.0066   -99.9     -99.9    20.7803   0.0069   20.5151   0.0082   19.7467   0.0078   19.9634   0.0759   19.9323   0.0090   20.7061   0.0118   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0216   21.5728   0.0131   21.0334   0.0099   21.2287   0.0098   21.2165   0.0109   21.2766   0.0101   21.0978   0.0102   20.9155   0.0083   20.0856   0.0062   20.6694   0.0082   20.8009   0.0079   20.5355   0.0069   20.644    0.0082   -99.9   -99.9   -99.9   -99.9   20.7084   0.0097   -99.8315   0.0077   19.197195094795    0.00246205016286158   18.6424088482025   0.00265407531209196   18.1777937052363   0.00512627932946162   17.668099120974    0.00795299962942783   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   22.3342777972933   0.047363   21.2579908980933   0.016428   1.404    1425464   150.23079   2.578183   422484121489375  
  136    21.1445   0.0108   20.8104   0.0108   20.8599   0.0093   21.0448   0.0098   20.9362   0.0096   -99.9     -99.9    20.5575   0.0086   20.7607   0.0091   20.4001   0.0114   20.2817   0.1086   20.0861   0.0093   20.724    0.0229   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0331   21.1392   0.0103   20.8407   0.0090   20.9576   0.0106   21.0175   0.0099   21.1056   0.0113   20.8713   0.0091   20.9776   0.0108   20.8795   0.0092   20.8437   0.0088   20.8028   0.0104   20.7812   0.0101   20.6544   0.0083   -99.9   -99.9   -99.9   -99.9   20.8409   0.0099   -99.8315   0.0092   19.7321005097997   0.0033481049175989    19.503550527466    0.00370654137134809   19.1002928303198   0.0119620335033571    18.8490509438454   0.0174208255159475    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.039    1438375   150.2527    2.486416   271656423391     
  140    22.0705   0.0151   21.4539   0.0131   21.3439   0.0105   21.7603   0.0111   21.5122   0.0113   -99.9     -99.9    21.391    0.0124   21.1751   0.0136   21.0275   0.0206   21.4696   0.3054   21.1152   0.0225   21.5909   0.0468   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0598   22.355    0.0201   21.5387   0.0132   21.5912   0.0112   21.5612   0.0136   21.6067   0.0113   21.0905   0.0104   21.5598   0.0113   21.125    0.0112   21.3735   0.0119   21.5309   0.0114   21.4986   0.0111   21.4768   0.0129   -99.9   -99.9   -99.9   -99.9   21.5681   0.0182   -99.8315   0.0121   20.992302187885    0.00792179342133693   20.8542435928829   0.0116428292153577    20.4699661283826   0.0334470669367534    19.6889565009828   0.0408203185776707    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.646    1430492   150.29247   2.545105   422484121489375  
  142    19.4373   0.0048   19.0519   0.0047   18.9856   0.0038   19.2665   0.0040   19.1666   0.0042   -99.9     -99.9    18.8568   0.0036   18.8769   0.0035   18.6448   0.0037   18.1903   0.014    18.2347   0.0031   18.8774   0.0046   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9    19.3353   0.0044   19.3321   0.0044   19.0983   0.0039   19.3029   0.0043   19.2397   0.0041   19.1561   0.0040   19.2259   0.0041   18.9441   0.0036   18.9907   0.0037   18.9716   0.0037   18.9519   0.0036   18.6983   0.0032   -99.9   -99.9   -99.9   -99.9   19.0397   0.0039   -99.8315   0.0035   17.2018156078435   0.00121452977949976   16.877135934449    0.00121773169714981   16.513183386955    0.00190752001782706   16.2242958452199   0.00228911073539307   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   20.6891570821163   0.019954   19.4027287691163   0.00644    0.698    1472056   150.05378   2.589671   422484121489375  
  149    21.9106   0.0137   21.0414   0.0106   21.3463   0.0103   21.4224   0.0098   21.2927   0.01     -99.9     -99.9    21.2577   0.011    20.8767   0.0096   20.6342   0.0149   20.8646   0.1526   20.6419   0.0166   21.3594   0.0295   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0435   21.8027   0.0144   21.4844   0.0123   20.6487   0.0068   21.1883   0.0108   21.5504   0.0104   21.5302   0.0127   21.0976   0.0084   21.0445   0.01     21.2745   0.011    21.4091   0.01     21.4013   0.0099   21.2334   0.0111   -99.9   -99.9   -99.9   -99.9   21.393    0.015    -99.8315   0.011    20.5057173638417   0.00622017292621485   20.394196752852    0.00816505247209687   20.3758853081483   0.0373990198476289    19.9583412574931   0.0547633797922901    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.951    1680727   150.10371   2.665774   271656423391     
  150    22.6056   0.0262   22.6028   0.0306   23.0035   0.0325   22.772    0.0291   22.8253   0.0293   22.1196   0.0206   22.3276   0.0343   22.6725   0.0269   21.4903   0.0302   21.3891   0.2603   21.2909   0.0281   22.1122   0.0892   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1494   22.7873   0.0244   22.6708   0.0239   22.9083   0.0316   23.0075   0.0301   22.8386   0.0293   22.9937   0.029    22.648    0.0278   22.2942   0.02     22.2576   0.0186   22.2086   0.0231   22.2028   0.0228   22.2344   0.0196   -99.9   -99.9   -99.9   -99.9   22.2849   0.0274   -99.8315   0.0277   20.803907962922    0.00675074974628095   20.5779817360232   0.0095663079276671    20.4117874227772   0.0319754108163343    20.2608215574831   0.0713874010385081    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.839    1662274   150.12685   2.626589   281746633134079  
